Type,Source,Original,Translation
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Toolsmith Villager,沼澤工具匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/14_toolsmith_swamp_zombie_villager.json,Swamp Toolsmith Zombie Villager,沼澤工具匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Toolsmith Zombie Villager,沼澤工具匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/12_swamp_villager.json,Swamp Villager,沼澤村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Villager,沼澤村民
description,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp.json,Swamp Villager Heads Collection,沼澤村民頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp.json,Swamp Villagers,沼澤村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/swamp/15_weaponsmith_swamp_villager.json,Swamp Weaponsmith Villager,沼澤武器匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Swamp Weaponsmith Villager,沼澤武器匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/15_weaponsmith_swamp_zombie_villager.json,Swamp Weaponsmith Zombie Villager,沼澤武器匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Weaponsmith Zombie Villager,沼澤武器匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp/12_swamp_zombie_villager.json,Swamp Zombie Villager,沼澤殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Swamp Zombie Villager,沼澤殭屍村民
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp.json,Swamp Zombie Villager Heads Collection,沼澤殭屍村民頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/swamp.json,Swamp Zombie Villagers,沼澤殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/cats/tabby_cat.json,Tabby Cat,虎斑貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/cat.json,Tabby Cat,虎斑貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/tacowl.json,TacOwl,貓頭鷹
title,versions-45-/data/all_mob_heads/advancement/collection/frogs/tadpole.json,Tadpole,蝌蚪
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/tadpole.json,Tadpole,蝌蚪
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/01_armorer_taiga_villager.json,Taiga Armorer Villager,針葉林製甲師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Armorer Villager,針葉林製甲師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/01_armorer_taiga_zombie_villager.json,Taiga Armorer Zombie Villager,針葉林製甲師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Armorer Zombie Villager,針葉林製甲師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/02_butcher_taiga_villager.json,Taiga Butcher Villager,針葉林屠夫村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Butcher Villager,針葉林屠夫村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/02_butcher_taiga_zombie_villager.json,Taiga Butcher Zombie Villager,針葉林屠夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Butcher Zombie Villager,針葉林屠夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/03_cartographer_taiga_villager.json,Taiga Cartographer Villager,針葉林製圖師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Cartographer Villager,針葉林製圖師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/03_cartographer_taiga_zombie_villager.json,Taiga Cartographer Zombie Villager,針葉林製圖師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Cartographer Zombie Villager,針葉林製圖師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/04_cleric_taiga_villager.json,Taiga Cleric Villager,針葉林神職人員村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Cleric Villager,針葉林神職人員村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/04_cleric_taiga_zombie_villager.json,Taiga Cleric Zombie Villager,針葉林神職人員殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Cleric Zombie Villager,針葉林神職人員殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/05_farmer_taiga_villager.json,Taiga Farmer Villager,針葉林農夫村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Farmer Villager,針葉林農夫村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/05_farmer_taiga_zombie_villager.json,Taiga Farmer Zombie Villager,針葉林農夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Farmer Zombie Villager,針葉林農夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/06_fisherman_taiga_villager.json,Taiga Fisherman Villager,針葉林漁民村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Fisherman Villager,針葉林漁民村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/06_fisherman_taiga_zombie_villager.json,Taiga Fisherman Zombie Villager,針葉林漁夫殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Fisherman Zombie Villager,針葉林漁夫殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/07_fletcher_taiga_villager.json,Taiga Fletcher Villager,針葉林製箭師村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Fletcher Villager,針葉林製箭師村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/07_fletcher_taiga_zombie_villager.json,Taiga Fletcher Zombie Villager,針葉林製箭師殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Fletcher Zombie Villager,針葉林製箭師殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/08_leatherworker_taiga_villager.json,Taiga Leatherworker Villager,針葉林皮匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Leatherworker Villager,針葉林皮匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/08_leatherworker_taiga_zombie_villager.json,Taiga Leatherworker Zombie Villager,針葉林皮匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Leatherworker Zombie Villager,針葉林皮匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/09_librarian_taiga_villager.json,Taiga Librarian Villager,針葉林圖書管理員村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Librarian Villager,針葉林圖書管理員村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/09_librarian_taiga_zombie_villager.json,Taiga Librarian Zombie Villager,針葉林圖書管理員殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Librarian Zombie Villager,針葉林圖書管理員殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/10_mason_taiga_villager.json,Taiga Mason Villager,針葉林石匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Mason Villager,針葉林石匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/10_mason_taiga_zombie_villager.json,Taiga Mason Zombie Villager,針葉林石匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Mason Zombie Villager,針葉林石匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/11_nitwit_taiga_villager.json,Taiga Nitwit Villager,針葉林傻子村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Nitwit Villager,針葉林傻子村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/11_nitwit_taiga_zombie_villager.json,Taiga Nitwit Zombie Villager,針葉林傻子殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Nitwit Zombie Villager,針葉林傻子殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/13_shepherd_taiga_villager.json,Taiga Shepherd Villager,針葉林牧羊人村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Shepherd Villager,針葉林牧羊人村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/13_shepherd_taiga_zombie_villager.json,Taiga Shepherd Zombie Villager,針葉林牧羊人殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Shepherd Zombie Villager,針葉林牧羊人殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/14_toolsmith_taiga_villager.json,Taiga Toolsmith Villager,針葉林工具匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Toolsmith Villager,針葉林工具匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/14_toolsmith_taiga_zombie_villager.json,Taiga Toolsmith Zombie Villager,針葉林工具匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Toolsmith Zombie Villager,針葉林工具匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/12_taiga_villager.json,Taiga Villager,針葉林村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Villager,針葉林村民
description,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga.json,Taiga Villager Heads Collection,針葉林村民頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga.json,Taiga Villagers,針葉林村民
title,versions-45-/data/all_mob_heads/advancement/collection/villagers/taiga/15_weaponsmith_taiga_villager.json,Taiga Weaponsmith Villager,針葉林武器匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Taiga Weaponsmith Villager,針葉林武器匠村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/15_weaponsmith_taiga_zombie_villager.json,Taiga Weaponsmith Zombie Villager,針葉林武器匠殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Weaponsmith Zombie Villager,針葉林武器匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga/12_taiga_zombie_villager.json,Taiga Zombie Villager,針葉林殭屍村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Taiga Zombie Villager,針葉林殭屍村民
description,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga.json,Taiga Zombie Villager Heads Collection,針葉林殭屍村民頭顱系列
title,versions-45-/data/all_mob_heads/advancement/collection/zombie_villagers/taiga.json,Taiga Zombie Villagers,針葉林殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/frogs/temperate_frog.json,Temperate Frog,橙色蛙
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/frog.json,Temperate Frog,橙色蛙
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/rabbit.json,The Killer Bunny,殺手兔
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/friendly_wither.json,The Pinkinator,The Pinkinator
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/974.json,TheFantasio974,TheFantasio974
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/thoyy.json,thoyy,thoyy
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/rabbit.json,Toast,吐司
title,versions-45-/data/all_mob_heads/advancement/collection/rabbits/toast_rabbit.json,Toast Rabbit,吐司兔
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/villager.json,Toolsmith Villager,工具匠村民
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/zombie_villager.json,Toolsmith Zombie Villager,工具匠殭屍村民
title,versions-45-/data/all_mob_heads/advancement/collection/potatoes/toxifin.json,Toxifin,毒素
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/potato/toxifin.json,Toxifin,毒素
title,versions-45-/data/all_mob_heads/advancement/collection/sea/sea_passive/tropical_fish.json,Tropical Fish,熱帶魚
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/tropical_fish.json,Tropical Fish,熱帶魚
title,versions-45-/data/all_mob_heads/advancement/collection/sea/sea_passive/turtle.json,Turtle,龜
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/turtle.json,Turtle,龜
title,versions-45-/data/all_mob_heads/advancement/collection/cats/tuxedo_cat.json,Tuxedo Cat,燕尾服貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/cat.json,Tuxedo Cat,燕尾服貓
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/unicorn.json,Unicorn Pet,獨角獸寵物
title,versions-45-/data/all_mob_heads/advancement/collection/vanilla.json,Vanilla,原味
description,versions-45-/data/all_mob_heads/advancement/collection/vanilla.json,Vanilla Heads Collection,原味頭顱系列
minecraft:custom_name,versions-45-/data/minecraft/loot_table/entities/easter_egg/venom.json,Venom,Venom
title,versions-45-/data/all_mob_heads/advancement/collection/hostiles/anti_villagers/vex.json,Vex,惱鬼
